frame_index,sequence_group,image_path,actual_steering_angle,predicted_steering_angle,error,absolute_error,lane_change_detected
296,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_057.jpg,0.0,0.03389907628297806,0.03389907628297806,0.03389907628297806,0
297,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_125.jpg,0.0,0.12238411605358124,0.12238411605358124,0.12238411605358124,0
298,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_192.jpg,0.0,0.16409650444984436,0.16409650444984436,0.16409650444984436,0
299,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_262.jpg,-0.15,0.1893938183784485,0.3393938183784485,0.3393938183784485,0
300,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_331.jpg,-0.3,0.10261834412813187,0.40261834412813186,0.40261834412813186,0
301,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_399.jpg,0.0,-0.013879532925784588,-0.013879532925784588,0.013879532925784588,0
302,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_470.jpg,0.0,-0.037333324551582336,-0.037333324551582336,0.037333324551582336,0
303,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_539.jpg,0.0,-0.05533549562096596,-0.05533549562096596,0.05533549562096596,0
304,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_606.jpg,0.0,-0.06854287534952164,-0.06854287534952164,0.06854287534952164,0
305,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_674.jpg,0.0,-0.26853156089782715,-0.26853156089782715,0.26853156089782715,0
306,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_741.jpg,-0.05,-0.1932624727487564,-0.14326247274875642,0.14326247274875642,0
307,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_810.jpg,-0.2,-0.14438901841640472,0.05561098158359529,0.05561098158359529,0
308,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_878.jpg,0.0,-0.20362885296344757,-0.20362885296344757,0.20362885296344757,0
309,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_02_946.jpg,-0.1,-0.17748664319515228,-0.07748664319515228,0.07748664319515228,0
310,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_013.jpg,-0.25,-0.1770431399345398,0.0729568600654602,0.0729568600654602,0
311,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_082.jpg,-0.45,-0.1876159906387329,0.2623840093612671,0.2623840093612671,0
312,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_150.jpg,0.0,-0.4558389186859131,-0.4558389186859131,0.4558389186859131,0
313,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_219.jpg,-0.1,-0.6853330731391907,-0.5853330731391907,0.5853330731391907,0
314,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_289.jpg,-0.25,-0.702072262763977,-0.45207226276397705,0.45207226276397705,0
315,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_358.jpg,-0.45,-0.6892523765563965,-0.23925237655639647,0.23925237655639647,0
316,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_426.jpg,-0.6000001,-0.6672254800796509,-0.06722538007965084,0.06722538007965084,0
317,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_494.jpg,-0.7500002,-0.5586524605751038,0.19134773942489625,0.19134773942489625,0
318,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_563.jpg,-0.9500002,-0.3592946231365204,0.5907055768634796,0.5907055768634796,0
319,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_631.jpg,-1.0,-0.4553751051425934,0.5446248948574066,0.5446248948574066,0
320,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_701.jpg,0.0,-0.5862542390823364,-0.5862542390823364,0.5862542390823364,0
321,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_769.jpg,0.0,-0.3302953541278839,-0.3302953541278839,0.3302953541278839,1
322,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_838.jpg,0.0,-0.23453405499458313,-0.23453405499458313,0.23453405499458313,1
323,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_906.jpg,0.0,-0.17107918858528137,-0.17107918858528137,0.17107918858528137,1
324,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_03_974.jpg,0.0,0.045272547751665115,0.045272547751665115,0.045272547751665115,1
325,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_043.jpg,0.0,-0.03771604597568512,-0.03771604597568512,0.03771604597568512,1
326,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_110.jpg,0.0,-0.09168878197669983,-0.09168878197669983,0.09168878197669983,1
327,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_180.jpg,0.05,0.053618717938661575,0.0036187179386615725,0.0036187179386615725,1
328,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_248.jpg,0.2,0.19330352544784546,-0.006696474552154552,0.006696474552154552,1
329,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_317.jpg,0.0,0.04202648624777794,0.04202648624777794,0.04202648624777794,1
330,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_384.jpg,0.0,0.09065618366003036,0.09065618366003036,0.09065618366003036,1
331,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_453.jpg,0.1,0.30065909028053284,0.20065909028053283,0.20065909028053283,1
332,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_523.jpg,0.3,0.6133878827095032,0.3133878827095032,0.3133878827095032,1
333,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_590.jpg,0.45,0.6873219013214111,0.23732190132141112,0.23732190132141112,1
334,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_657.jpg,0.6500001,0.8354073166847229,0.18540721668472293,0.18540721668472293,1
335,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_724.jpg,0.8000001,0.9861074090003967,0.18610730900039674,0.18610730900039674,1
336,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_791.jpg,0.9500002,0.9905692338943481,0.04056903389434818,0.04056903389434818,1
337,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_861.jpg,1.0,0.9971965551376343,-0.0028034448623657227,0.0028034448623657227,1
338,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_928.jpg,1.0,0.9977080225944519,-0.0022919774055480957,0.0022919774055480957,1
339,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_04_996.jpg,1.0,0.9968900084495544,-0.0031099915504455566,0.0031099915504455566,1
340,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_064.jpg,1.0,0.9804196953773499,-0.019580304622650146,0.019580304622650146,1
341,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_132.jpg,1.0,0.907404899597168,-0.09259510040283203,0.09259510040283203,0
342,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_200.jpg,1.0,0.8511901497840881,-0.14880985021591187,0.14880985021591187,0
343,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_268.jpg,1.0,0.6797778010368347,-0.3202221989631653,0.3202221989631653,0
344,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_335.jpg,0.0,0.06624661386013031,0.06624661386013031,0.06624661386013031,1
345,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_404.jpg,0.0,0.015563564375042915,0.015563564375042915,0.015563564375042915,1
346,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_473.jpg,-0.1,0.01495303399860859,0.1149530339986086,0.1149530339986086,0
347,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_541.jpg,-0.3,0.06355838477611542,0.3635583847761154,0.3635583847761154,0
348,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_609.jpg,0.0,-0.05109461769461632,-0.05109461769461632,0.05109461769461632,0
349,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_678.jpg,0.0,0.037010613828897476,0.037010613828897476,0.037010613828897476,0
350,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_745.jpg,0.0,0.1843077540397644,0.1843077540397644,0.1843077540397644,0
351,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_813.jpg,0.15,0.013737083412706852,-0.13626291658729314,0.13626291658729314,1
352,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_880.jpg,0.35,0.6371416449546814,0.2871416449546814,0.2871416449546814,1
353,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_05_950.jpg,0.5000001,0.650160014629364,0.15015991462936407,0.15015991462936407,1
354,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_018.jpg,0.7,0.3279440104961395,-0.37205598950386043,0.37205598950386043,1
355,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_085.jpg,0.8500001,0.262591689825058,-0.587408410174942,0.587408410174942,1
356,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_153.jpg,1.0,0.38106411695480347,-0.6189358830451965,0.6189358830451965,1
357,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_222.jpg,1.0,0.3716833293437958,-0.6283166706562042,0.6283166706562042,1
358,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_291.jpg,1.0,0.21451030671596527,-0.7854896932840347,0.7854896932840347,1
359,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_360.jpg,0.0,0.07815007865428925,0.07815007865428925,0.07815007865428925,1
360,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_428.jpg,0.0,-0.030566351488232613,-0.030566351488232613,0.030566351488232613,1
361,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_495.jpg,0.0,0.05120035633444786,0.05120035633444786,0.05120035633444786,1
362,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_563.jpg,0.0,-0.0598023347556591,-0.0598023347556591,0.0598023347556591,1
363,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_632.jpg,0.0,-0.05549754202365875,-0.05549754202365875,0.05549754202365875,1
364,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_699.jpg,0.0,-0.00507508497685194,-0.00507508497685194,0.00507508497685194,1
365,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_766.jpg,0.0,0.16112911701202393,0.16112911701202393,0.16112911701202393,1
366,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_834.jpg,0.1,0.09018967300653458,-0.00981032699346543,0.00981032699346543,1
367,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_901.jpg,0.3,0.19619150459766388,-0.10380849540233611,0.10380849540233611,1
368,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_06_968.jpg,0.0,0.3057657778263092,0.3057657778263092,0.3057657778263092,0
369,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_036.jpg,0.1,0.34683650732040405,0.24683650732040405,0.24683650732040405,0
370,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_103.jpg,0.3,0.44242605566978455,0.14242605566978456,0.14242605566978456,0
371,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_172.jpg,0.45,0.12524783611297607,-0.32475216388702394,0.32475216388702394,1
372,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_241.jpg,0.6500001,0.024615898728370667,-0.6253842012716293,0.6253842012716293,1
373,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_309.jpg,0.8000001,0.03170168027281761,-0.7682984197271824,0.7682984197271824,0
374,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_375.jpg,1.0,0.266659140586853,-0.733340859413147,0.733340859413147,1
375,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_444.jpg,1.0,0.511589527130127,-0.48841047286987305,0.48841047286987305,1
376,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_513.jpg,0.0,0.4664999842643738,0.4664999842643738,0.4664999842643738,1
377,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_584.jpg,0.0,0.4555327594280243,0.4555327594280243,0.4555327594280243,1
378,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_652.jpg,0.0,0.42360907793045044,0.42360907793045044,0.42360907793045044,1
379,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_721.jpg,0.2,0.36280012130737305,0.16280012130737304,0.16280012130737304,1
380,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_790.jpg,0.35,0.28105539083480835,-0.06894460916519163,0.06894460916519163,1
381,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_861.jpg,0.5500001,0.3989294469356537,-0.1510706530643463,0.1510706530643463,1
382,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_927.jpg,0.7,0.44974690675735474,-0.2502530932426452,0.2502530932426452,1
383,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_07_997.jpg,0.9000002,0.6847736239433289,-0.21522657605667117,0.21522657605667117,1
384,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_069.jpg,1.0,0.8175299763679504,-0.18247002363204956,0.18247002363204956,1
385,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_136.jpg,1.0,0.8286144733428955,-0.1713855266571045,0.1713855266571045,0
386,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_203.jpg,1.0,0.11964201927185059,-0.8803579807281494,0.8803579807281494,1
387,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_275.jpg,0.0,-0.06038174778223038,-0.06038174778223038,0.06038174778223038,1
388,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_345.jpg,0.0,-0.013749749399721622,-0.013749749399721622,0.013749749399721622,1
389,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_413.jpg,0.0,0.026474451646208763,0.026474451646208763,0.026474451646208763,1
390,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_482.jpg,0.0,0.01898750104010105,0.01898750104010105,0.01898750104010105,1
391,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_552.jpg,0.0,0.02242325432598591,0.02242325432598591,0.02242325432598591,1
392,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_624.jpg,0.2,0.0786161720752716,-0.1213838279247284,0.1213838279247284,1
393,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_694.jpg,0.35,0.1735837608575821,-0.17641623914241789,0.17641623914241789,1
394,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_762.jpg,0.0,0.21710585057735443,0.21710585057735443,0.21710585057735443,1
395,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_830.jpg,0.0,0.3725719749927521,0.3725719749927521,0.3725719749927521,1
396,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_899.jpg,0.15,0.12410683929920197,-0.02589316070079803,0.02589316070079803,1
397,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_08_970.jpg,0.3,0.17381207644939423,-0.12618792355060576,0.12618792355060576,1
398,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_043.jpg,0.5000001,0.36961451172828674,-0.1303855882717132,0.1303855882717132,1
399,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_113.jpg,0.6500001,0.5746452808380127,-0.07535481916198727,0.07535481916198727,1
400,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_183.jpg,0.8500001,0.5444371104240417,-0.3055629895759583,0.3055629895759583,0
401,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_251.jpg,0.0,-0.002078050747513771,-0.002078050747513771,0.002078050747513771,1
402,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_319.jpg,0.0,-0.010058630257844925,-0.010058630257844925,0.010058630257844925,1
403,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_386.jpg,0.0,0.01412867195904255,0.01412867195904255,0.01412867195904255,1
404,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_454.jpg,0.0,0.08965011686086655,0.08965011686086655,0.08965011686086655,1
405,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_525.jpg,0.0,0.14114491641521454,0.14114491641521454,0.14114491641521454,1
406,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_597.jpg,0.05,0.10808493196964264,0.058084931969642636,0.058084931969642636,1
407,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_669.jpg,0.2,0.12562903761863708,-0.07437096238136293,0.07437096238136293,1
408,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_739.jpg,0.0,0.1415114402770996,0.1415114402770996,0.1415114402770996,1
409,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_809.jpg,0.0,0.08708232641220093,0.08708232641220093,0.08708232641220093,1
410,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_880.jpg,0.05,0.06615746766328812,0.016157467663288114,0.016157467663288114,0
411,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_09_949.jpg,0.2,0.009689051657915115,-0.1903109483420849,0.1903109483420849,0
412,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_021.jpg,0.0,0.06223662942647934,0.06223662942647934,0.06223662942647934,0
413,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_090.jpg,0.0,0.06358932703733444,0.06358932703733444,0.06358932703733444,0
414,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_162.jpg,0.2,0.032593559473752975,-0.16740644052624704,0.16740644052624704,0
415,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_228.jpg,0.0,0.013386761769652367,0.013386761769652367,0.013386761769652367,0
416,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_297.jpg,0.0,-0.003421464702114463,-0.003421464702114463,0.003421464702114463,0
417,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_370.jpg,0.0,-0.0314338281750679,-0.0314338281750679,0.0314338281750679,0
418,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_440.jpg,0.0,-0.043047912418842316,-0.043047912418842316,0.043047912418842316,0
419,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_507.jpg,0.0,-0.040998704731464386,-0.040998704731464386,0.040998704731464386,0
420,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_581.jpg,0.0,-0.058150339871644974,-0.058150339871644974,0.058150339871644974,0
421,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_649.jpg,0.0,-0.042928311973810196,-0.042928311973810196,0.042928311973810196,0
422,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_717.jpg,0.0,-0.035415470600128174,-0.035415470600128174,0.035415470600128174,0
423,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_785.jpg,0.0,-0.07836751639842987,-0.07836751639842987,0.07836751639842987,0
424,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_853.jpg,-0.1,-0.07480894029140472,0.02519105970859528,0.02519105970859528,0
425,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_921.jpg,-0.3,-0.05129599571228027,0.24870400428771972,0.24870400428771972,0
426,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_10_988.jpg,0.0,-0.03550146147608757,-0.03550146147608757,0.03550146147608757,0
427,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_061.jpg,0.0,0.040505219250917435,0.040505219250917435,0.040505219250917435,0
428,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_131.jpg,0.0,0.080302394926548,0.080302394926548,0.080302394926548,0
429,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_200.jpg,0.0,0.07238094508647919,0.07238094508647919,0.07238094508647919,0
430,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_269.jpg,0.0,0.01997547596693039,0.01997547596693039,0.01997547596693039,0
431,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_340.jpg,0.2,0.06973280757665634,-0.13026719242334367,0.13026719242334367,0
432,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_411.jpg,0.0,0.04339935630559921,0.04339935630559921,0.04339935630559921,0
433,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_480.jpg,0.0,0.05513257533311844,0.05513257533311844,0.05513257533311844,0
434,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_552.jpg,0.0,-0.023831592872738838,-0.023831592872738838,0.023831592872738838,0
435,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_620.jpg,0.0,0.019841086119413376,0.019841086119413376,0.019841086119413376,0
436,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_688.jpg,0.0,-0.04053111374378204,-0.04053111374378204,0.04053111374378204,0
437,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_756.jpg,0.0,0.006044160574674606,0.006044160574674606,0.006044160574674606,0
438,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_823.jpg,0.15,0.017860841006040573,-0.13213915899395942,0.13213915899395942,0
439,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_896.jpg,0.0,0.016244037076830864,0.016244037076830864,0.016244037076830864,0
440,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_11_967.jpg,0.0,0.04203470051288605,0.04203470051288605,0.04203470051288605,0
441,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_035.jpg,0.0,0.09346212446689606,0.09346212446689606,0.09346212446689606,0
442,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_105.jpg,0.0,0.10061821341514587,0.10061821341514587,0.10061821341514587,0
443,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_175.jpg,0.0,0.05884557217359543,0.05884557217359543,0.05884557217359543,0
